"","date","hour","pressure","wind_direction","wind_speed","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"44","2016-07-23","08:20",1000.5,206,1.8,42,0,0,1,0,0,0,113.35
"45","2016-07-23","08:20",1000.5,206,1.8,42,0,0,0,1,0,0,88.5799999999999
"46","2016-07-23","08:20",1000.5,206,1.8,42,0,0,0,0,1,0,34.36
"47","2016-07-23","08:20",1000.5,206,1.8,42,0,0,0,0,0,1,210.56
"48","2016-07-23","08:20",1000.5,206,1.8,42,0,0,0,0,0,0,NA
"49","2016-07-23","08:40",1000.5,206,1.8,42,0,1,0,0,0,0,73.9099999999999
"50","2016-07-23","08:40",1000.5,206,1.8,42,0,0,1,0,0,0,139.15
"51","2016-07-23","08:40",1000.5,206,1.8,42,0,0,0,1,0,0,93.3999999999998
"52","2016-07-23","08:40",1000.5,206,1.8,42,0,0,0,0,1,0,140.33
"53","2016-07-23","08:40",1000.5,206,1.8,42,0,0,0,0,0,1,138.07
"54","2016-07-23","08:40",1000.5,206,1.8,42,0,0,0,0,0,0,177.2902
"55","2016-07-23","09:00",999.7,236,1.6,45,0,1,0,0,0,0,98.5400000000001
"56","2016-07-23","09:00",999.7,236,1.6,45,0,0,1,0,0,0,160.62
"57","2016-07-23","09:00",999.7,236,1.6,45,0,0,0,1,0,0,191.03
"58","2016-07-23","09:00",999.7,236,1.6,45,0,0,0,0,1,0,183.53
"59","2016-07-23","09:00",999.7,236,1.6,45,0,0,0,0,0,1,161.71
"60","2016-07-23","09:00",999.7,236,1.6,45,0,0,0,0,0,0,188.73
"61","2016-07-23","09:20",999.7,236,1.6,45,0,1,0,0,0,0,73.75
"62","2016-07-23","09:20",999.7,236,1.6,45,0,0,1,0,0,0,93.5900000000001
"63","2016-07-23","09:20",999.7,236,1.6,45,0,0,0,1,0,0,135.606
"64","2016-07-23","09:20",999.7,236,1.6,45,0,0,0,0,1,0,131.84
"65","2016-07-23","09:20",999.7,236,1.6,45,0,0,0,0,0,1,131.59
"66","2016-07-23","09:20",999.7,236,1.6,45,0,0,0,0,0,0,197.3375
"67","2016-07-23","09:40",999.7,236,1.6,45,0,1,0,0,0,0,58.75
"68","2016-07-23","09:40",999.7,236,1.6,45,0,0,1,0,0,0,116.6549
"69","2016-07-23","09:40",999.7,236,1.6,45,0,0,0,1,0,0,103.6474
"70","2016-07-23","09:40",999.7,236,1.6,45,0,0,0,0,1,0,98.8203999999999
"71","2016-07-23","09:40",999.7,236,1.6,45,0,0,0,0,0,1,172.3973
"72","2016-07-23","09:40",999.7,236,1.6,45,0,0,0,0,0,0,205.3485
"73","2016-07-23","15:00",1001.9,150,1.2,61,0,1,0,0,0,0,54.9399999999999
"74","2016-07-23","15:00",1001.9,150,1.2,61,0,0,1,0,0,0,95.37
"75","2016-07-23","15:00",1001.9,150,1.2,61,0,0,0,1,0,0,142.1808
"76","2016-07-23","15:00",1001.9,150,1.2,61,0,0,0,0,1,0,87.79
"77","2016-07-23","15:00",1001.9,150,1.2,61,0,0,0,0,0,1,187.23
"78","2016-07-23","15:00",1001.9,150,1.2,61,0,0,0,0,0,0,234.76
"79","2016-07-23","15:20",1001.9,150,1.2,61,0,1,0,0,0,0,57.9899999999999
"80","2016-07-23","15:20",1001.9,150,1.2,61,0,0,1,0,0,0,89.3299999999999
"81","2016-07-23","15:20",1001.9,150,1.2,61,0,0,0,1,0,0,142.2116
"82","2016-07-23","15:20",1001.9,150,1.2,61,0,0,0,0,1,0,112.89
"83","2016-07-23","15:20",1001.9,150,1.2,61,0,0,0,0,0,1,229.35
"84","2016-07-23","15:20",1001.9,150,1.2,61,0,0,0,0,0,0,221.0143
"85","2016-07-23","15:40",1001.9,150,1.2,61,0,1,0,0,0,0,54.2700000000001
"86","2016-07-23","15:40",1001.9,150,1.2,61,0,0,1,0,0,0,141.84
"87","2016-07-23","15:40",1001.9,150,1.2,61,0,0,0,1,0,0,109.49
"88","2016-07-23","15:40",1001.9,150,1.2,61,0,0,0,0,1,0,112.15
"89","2016-07-23","15:40",1001.9,150,1.2,61,0,0,0,0,0,1,194.89
"90","2016-07-23","15:40",1001.9,150,1.2,61,0,0,0,0,0,0,250.93
"91","2016-07-23","16:00",1001.9,150,1.2,61,0,1,0,0,0,0,56.18
"92","2016-07-23","16:00",1001.9,150,1.2,61,0,0,1,0,0,0,101.23
"93","2016-07-23","16:00",1001.9,150,1.2,61,0,0,0,1,0,0,163.6
"94","2016-07-23","16:00",1001.9,150,1.2,61,0,0,0,0,1,0,125.21
"95","2016-07-23","16:00",1001.9,150,1.2,61,0,0,0,0,0,1,214.18
"96","2016-07-23","16:00",1001.9,150,1.2,61,0,0,0,0,0,0,181.0739
"97","2016-07-23","16:20",1001.9,150,1.2,61,0,1,0,0,0,0,57.0100000000001
"98","2016-07-23","16:20",1001.9,150,1.2,61,0,0,1,0,0,0,111.31
"99","2016-07-23","16:20",1001.9,150,1.2,61,0,0,0,1,0,0,127.7896
"100","2016-07-23","16:20",1001.9,150,1.2,61,0,0,0,0,1,0,160.86
"101","2016-07-23","16:20",1001.9,150,1.2,61,0,0,0,0,0,1,176.87
"102","2016-07-23","16:20",1001.9,150,1.2,61,0,0,0,0,0,0,204.5797
"103","2016-07-23","16:40",1001.9,150,1.2,61,0,1,0,0,0,0,79.9499999999999
"104","2016-07-23","16:40",1001.9,150,1.2,61,0,0,1,0,0,0,110.36
"105","2016-07-23","16:40",1001.9,150,1.2,61,0,0,0,1,0,0,144.5373
"106","2016-07-23","16:40",1001.9,150,1.2,61,0,0,0,0,1,0,121.43
"107","2016-07-23","16:40",1001.9,150,1.2,61,0,0,0,0,0,1,204.58
"108","2016-07-23","16:40",1001.9,150,1.2,61,0,0,0,0,0,0,246.38
"109","2016-07-23","17:00",1001.9,150,1.2,61,0,1,0,0,0,0,57.03
"110","2016-07-23","17:00",1001.9,150,1.2,61,0,0,1,0,0,0,143.18
"111","2016-07-23","17:00",1001.9,150,1.2,61,0,0,0,1,0,0,203.33
"112","2016-07-23","17:00",1001.9,150,1.2,61,0,0,0,0,1,0,167.59
"113","2016-07-23","17:00",1001.9,150,1.2,61,0,0,0,0,0,1,157.64
"114","2016-07-23","17:00",1001.9,150,1.2,61,0,0,0,0,0,0,167.3912
"115","2016-07-23","17:20",1001.9,150,1.2,61,0,1,0,0,0,0,70.0299999999999
"116","2016-07-23","17:20",1001.9,150,1.2,61,0,0,1,0,0,0,128.72
"117","2016-07-23","17:20",1001.9,150,1.2,61,0,0,0,1,0,0,81.9799999999998
"118","2016-07-23","17:20",1001.9,150,1.2,61,0,0,0,0,1,0,159.47
"119","2016-07-23","17:20",1001.9,150,1.2,61,0,0,0,0,0,1,242.6064
"120","2016-07-23","17:20",1001.9,150,1.2,61,0,0,0,0,0,0,213.57
"121","2016-07-23","17:40",1001.9,150,1.2,61,0,1,0,0,0,0,61.97
"122","2016-07-23","17:40",1001.9,150,1.2,61,0,0,1,0,0,0,139.27
"123","2016-07-23","17:40",1001.9,150,1.2,61,0,0,0,1,0,0,153.9089
"124","2016-07-23","17:40",1001.9,150,1.2,61,0,0,0,0,1,0,101.5475
"125","2016-07-23","17:40",1001.9,150,1.2,61,0,0,0,0,0,1,144.3
"126","2016-07-23","17:40",1001.9,150,1.2,61,0,0,0,0,0,0,263.35
"127","2016-07-23","18:00",1001.6,213,1.1,71,0,1,0,0,0,0,61.3199999999999
"128","2016-07-23","18:00",1001.6,213,1.1,71,0,0,1,0,0,0,105.42
"129","2016-07-23","18:00",1001.6,213,1.1,71,0,0,0,1,0,0,123.0041
"130","2016-07-23","18:00",1001.6,213,1.1,71,0,0,0,0,1,0,100.28
"131","2016-07-23","18:00",1001.6,213,1.1,71,0,0,0,0,0,1,158.36
"132","2016-07-23","18:00",1001.6,213,1.1,71,0,0,0,0,0,0,NA
"133","2016-07-23","18:20",1001.6,213,1.1,71,0,1,0,0,0,0,53.61
"134","2016-07-23","18:20",1001.6,213,1.1,71,0,0,1,0,0,0,130.44
"135","2016-07-23","18:20",1001.6,213,1.1,71,0,0,0,1,0,0,120.7261
"136","2016-07-23","18:20",1001.6,213,1.1,71,0,0,0,0,1,0,97.78
"137","2016-07-23","18:20",1001.6,213,1.1,71,0,0,0,0,0,1,139.97
"138","2016-07-23","18:20",1001.6,213,1.1,71,0,0,0,0,0,0,222.67
"139","2016-07-23","18:40",1001.6,213,1.1,71,0,1,0,0,0,0,66.8699999999999
"140","2016-07-23","18:40",1001.6,213,1.1,71,0,0,1,0,0,0,125.98
"141","2016-07-23","18:40",1001.6,213,1.1,71,0,0,0,1,0,0,111.38
"142","2016-07-23","18:40",1001.6,213,1.1,71,0,0,0,0,1,0,111.53
"143","2016-07-23","18:40",1001.6,213,1.1,71,0,0,0,0,0,1,181.3421
"144","2016-07-23","18:40",1001.6,213,1.1,71,0,0,0,0,0,0,157.28
"145","2016-07-24","06:00",1001.6,285,1.7,40,0,1,0,0,0,0,57.8400000000001
"146","2016-07-24","06:00",1001.6,285,1.7,40,0,0,1,0,0,0,79.5200000000002
"147","2016-07-24","06:00",1001.6,285,1.7,40,0,0,0,1,0,0,109.4283
"148","2016-07-24","06:00",1001.6,285,1.7,40,0,0,0,0,1,0,79.9099999999999
"149","2016-07-24","06:00",1001.6,285,1.7,40,0,0,0,0,0,1,141.9491
"150","2016-07-24","06:00",1001.6,285,1.7,40,0,0,0,0,0,0,NA
"151","2016-07-24","06:20",1001.6,285,1.7,40,0,1,0,0,0,0,51.54
"152","2016-07-24","06:20",1001.6,285,1.7,40,0,0,1,0,0,0,121.8
"153","2016-07-24","06:20",1001.6,285,1.7,40,0,0,0,1,0,0,NA
"154","2016-07-24","06:20",1001.6,285,1.7,40,0,0,0,0,1,0,133.86
"155","2016-07-24","06:20",1001.6,285,1.7,40,0,0,0,0,0,1,129.8992
"156","2016-07-24","06:20",1001.6,285,1.7,40,0,0,0,0,0,0,NA
"157","2016-07-24","06:40",1001.6,285,1.7,40,0,1,0,0,0,0,43.46
"158","2016-07-24","06:40",1001.6,285,1.7,40,0,0,1,0,0,0,98.3400000000001
"159","2016-07-24","06:40",1001.6,285,1.7,40,0,0,0,1,0,0,187.23
"160","2016-07-24","06:40",1001.6,285,1.7,40,0,0,0,0,1,0,119.6277
"161","2016-07-24","06:40",1001.6,285,1.7,40,0,0,0,0,0,1,163.4472
"162","2016-07-24","06:40",1001.6,285,1.7,40,0,0,0,0,0,0,NA
"163","2016-07-24","07:00",1001.6,285,1.7,40,0,1,0,0,0,0,49.3800000000001
"164","2016-07-24","07:00",1001.6,285,1.7,40,0,0,1,0,0,0,99.0600000000001
"165","2016-07-24","07:00",1001.6,285,1.7,40,0,0,0,1,0,0,179.3
"166","2016-07-24","07:00",1001.6,285,1.7,40,0,0,0,0,1,0,93.3
"167","2016-07-24","07:00",1001.6,285,1.7,40,0,0,0,0,0,1,151.1024
"168","2016-07-24","07:00",1001.6,285,1.7,40,0,0,0,0,0,0,79.8199999999999
"169","2016-07-24","07:20",1001.6,285,1.7,40,0,1,0,0,0,0,54.8400000000001
"170","2016-07-24","07:20",1001.6,285,1.7,40,0,0,1,0,0,0,105.19
"171","2016-07-24","07:20",1001.6,285,1.7,40,0,0,0,1,0,0,121.55
"172","2016-07-24","07:20",1001.6,285,1.7,40,0,0,0,0,1,0,99.5900000000001
"173","2016-07-24","07:20",1001.6,285,1.7,40,0,0,0,0,0,1,175.25
"174","2016-07-24","07:20",1001.6,285,1.7,40,0,0,0,0,0,0,NA
"175","2016-07-24","07:40",1001.6,285,1.7,40,0,1,0,0,0,0,46.93
"176","2016-07-24","07:40",1001.6,285,1.7,40,0,0,1,0,0,0,79.4700000000001
"177","2016-07-24","07:40",1001.6,285,1.7,40,0,0,0,1,0,0,104.0127
"178","2016-07-24","07:40",1001.6,285,1.7,40,0,0,0,0,1,0,103.76
"179","2016-07-24","07:40",1001.6,285,1.7,40,0,0,0,0,0,1,135.34
"180","2016-07-24","07:40",1001.6,285,1.7,40,0,0,0,0,0,0,167.55
"181","2016-07-24","08:00",1001.6,285,1.7,40,0,1,0,0,0,0,57.5799999999999
"182","2016-07-24","08:00",1001.6,285,1.7,40,0,0,1,0,0,0,133.65
"183","2016-07-24","08:00",1001.6,285,1.7,40,0,0,0,1,0,0,105
"184","2016-07-24","08:00",1001.6,285,1.7,40,0,0,0,0,1,0,125.5
"185","2016-07-24","08:00",1001.6,285,1.7,40,0,0,0,0,0,1,253.26
"186","2016-07-24","08:00",1001.6,285,1.7,40,0,0,0,0,0,0,173.2123
"187","2016-07-24","08:20",1001.6,285,1.7,40,0,1,0,0,0,0,60.6700000000001
"188","2016-07-24","08:20",1001.6,285,1.7,40,0,0,1,0,0,0,100.95
"189","2016-07-24","08:20",1001.6,285,1.7,40,0,0,0,1,0,0,174.95
"190","2016-07-24","08:20",1001.6,285,1.7,40,0,0,0,0,1,0,87.1599999999999
"191","2016-07-24","08:20",1001.6,285,1.7,40,0,0,0,0,0,1,171.34
"192","2016-07-24","08:20",1001.6,285,1.7,40,0,0,0,0,0,0,106.57
"193","2016-07-24","08:40",1001.6,285,1.7,40,0,1,0,0,0,0,60.1300000000001
"194","2016-07-24","08:40",1001.6,285,1.7,40,0,0,1,0,0,0,125.82
"195","2016-07-24","08:40",1001.6,285,1.7,40,0,0,0,1,0,0,116.3574
"196","2016-07-24","08:40",1001.6,285,1.7,40,0,0,0,0,1,0,157.06
"197","2016-07-24","08:40",1001.6,285,1.7,40,0,0,0,0,0,1,155.6
"198","2016-07-24","08:40",1001.6,285,1.7,40,0,0,0,0,0,0,311.62
"199","2016-07-24","09:00",1001,177,0.9,38,0,1,0,0,0,0,92.87
"200","2016-07-24","09:00",1001,177,0.9,38,0,0,1,0,0,0,90.72
"201","2016-07-24","09:00",1001,177,0.9,38,0,0,0,1,0,0,151.6
"202","2016-07-24","09:00",1001,177,0.9,38,0,0,0,0,1,0,120.87
"203","2016-07-24","09:00",1001,177,0.9,38,0,0,0,0,0,1,112.29
"204","2016-07-24","09:00",1001,177,0.9,38,0,0,0,0,0,0,140.06
"205","2016-07-24","09:20",1001,177,0.9,38,0,1,0,0,0,0,66.78
"206","2016-07-24","09:20",1001,177,0.9,38,0,0,1,0,0,0,146.06
"207","2016-07-24","09:20",1001,177,0.9,38,0,0,0,1,0,0,108.1
"208","2016-07-24","09:20",1001,177,0.9,38,0,0,0,0,1,0,110.84
"209","2016-07-24","09:20",1001,177,0.9,38,0,0,0,0,0,1,184.24
"210","2016-07-24","09:20",1001,177,0.9,38,0,0,0,0,0,0,185.2906
"211","2016-07-24","09:40",1001,177,0.9,38,0,1,0,0,0,0,73.3400000000001
"212","2016-07-24","09:40",1001,177,0.9,38,0,0,1,0,0,0,81.7799999999999
"213","2016-07-24","09:40",1001,177,0.9,38,0,0,0,1,0,0,60.29
"214","2016-07-24","09:40",1001,177,0.9,38,0,0,0,0,1,0,133.51
"215","2016-07-24","09:40",1001,177,0.9,38,0,0,0,0,0,1,173.8
"216","2016-07-24","09:40",1001,177,0.9,38,0,0,0,0,0,0,164.39
"217","2016-07-24","15:00",1003,190,1.4,65,0,1,0,0,0,0,51.96
"218","2016-07-24","15:00",1003,190,1.4,65,0,0,1,0,0,0,44.14
"219","2016-07-24","15:00",1003,190,1.4,65,0,0,0,1,0,0,138.0475
"220","2016-07-24","15:00",1003,190,1.4,65,0,0,0,0,1,0,148.11
"221","2016-07-24","15:00",1003,190,1.4,65,0,0,0,0,0,1,163.0349
"222","2016-07-24","15:00",1003,190,1.4,65,0,0,0,0,0,0,206.5593
"223","2016-07-24","15:20",1003,190,1.4,65,0,1,0,0,0,0,41.8800000000001
"224","2016-07-24","15:20",1003,190,1.4,65,0,0,1,0,0,0,122.09
"225","2016-07-24","15:20",1003,190,1.4,65,0,0,0,1,0,0,136.4158
"226","2016-07-24","15:20",1003,190,1.4,65,0,0,0,0,1,0,96.4086
"227","2016-07-24","15:20",1003,190,1.4,65,0,0,0,0,0,1,203.0783
"228","2016-07-24","15:20",1003,190,1.4,65,0,0,0,0,0,0,226.6364
"229","2016-07-24","15:40",1003,190,1.4,65,0,1,0,0,0,0,45.56
"230","2016-07-24","15:40",1003,190,1.4,65,0,0,1,0,0,0,67.6300000000001
"231","2016-07-24","15:40",1003,190,1.4,65,0,0,0,1,0,0,140.0003
"232","2016-07-24","15:40",1003,190,1.4,65,0,0,0,0,1,0,137.7114
"233","2016-07-24","15:40",1003,190,1.4,65,0,0,0,0,0,1,166.42
"234","2016-07-24","15:40",1003,190,1.4,65,0,0,0,0,0,0,216.2163
"235","2016-07-24","16:00",1003,190,1.4,65,0,1,0,0,0,0,60.5900000000001
"236","2016-07-24","16:00",1003,190,1.4,65,0,0,1,0,0,0,112.2113
"237","2016-07-24","16:00",1003,190,1.4,65,0,0,0,1,0,0,138.8964
"238","2016-07-24","16:00",1003,190,1.4,65,0,0,0,0,1,0,130.9681
"239","2016-07-24","16:00",1003,190,1.4,65,0,0,0,0,0,1,204.232
"240","2016-07-24","16:00",1003,190,1.4,65,0,0,0,0,0,0,179.9256
"241","2016-07-24","16:20",1003,190,1.4,65,0,1,0,0,0,0,48.8800000000001
"242","2016-07-24","16:20",1003,190,1.4,65,0,0,1,0,0,0,95
"243","2016-07-24","16:20",1003,190,1.4,65,0,0,0,1,0,0,120.1828
"244","2016-07-24","16:20",1003,190,1.4,65,0,0,0,0,1,0,118.0549
"245","2016-07-24","16:20",1003,190,1.4,65,0,0,0,0,0,1,233.64
"246","2016-07-24","16:20",1003,190,1.4,65,0,0,0,0,0,0,193.6649
"247","2016-07-24","16:40",1003,190,1.4,65,0,1,0,0,0,0,53.2299999999999
"248","2016-07-24","16:40",1003,190,1.4,65,0,0,1,0,0,0,131.4574
"249","2016-07-24","16:40",1003,190,1.4,65,0,0,0,1,0,0,156.7097
"250","2016-07-24","16:40",1003,190,1.4,65,0,0,0,0,1,0,87.0699999999999
"251","2016-07-24","16:40",1003,190,1.4,65,0,0,0,0,0,1,218.209999999999
"252","2016-07-24","16:40",1003,190,1.4,65,0,0,0,0,0,0,184.9046
"253","2016-07-24","17:00",1003,190,1.4,65,0,1,0,0,0,0,69.71
"254","2016-07-24","17:00",1003,190,1.4,65,0,0,1,0,0,0,153.1
"255","2016-07-24","17:00",1003,190,1.4,65,0,0,0,1,0,0,119.69
"256","2016-07-24","17:00",1003,190,1.4,65,0,0,0,0,1,0,212.12
"257","2016-07-24","17:00",1003,190,1.4,65,0,0,0,0,0,1,191.6068
"258","2016-07-24","17:00",1003,190,1.4,65,0,0,0,0,0,0,163.7173
"259","2016-07-24","17:20",1003,190,1.4,65,0,1,0,0,0,0,58.9799999999999
"260","2016-07-24","17:20",1003,190,1.4,65,0,0,1,0,0,0,158.98
"261","2016-07-24","17:20",1003,190,1.4,65,0,0,0,1,0,0,140.0227
"262","2016-07-24","17:20",1003,190,1.4,65,0,0,0,0,1,0,143.92
"263","2016-07-24","17:20",1003,190,1.4,65,0,0,0,0,0,1,235.35
"264","2016-07-24","17:20",1003,190,1.4,65,0,0,0,0,0,0,271.82
"265","2016-07-24","17:40",1003,190,1.4,65,0,1,0,0,0,0,70.3400000000001
"266","2016-07-24","17:40",1003,190,1.4,65,0,0,1,0,0,0,126.35
"267","2016-07-24","17:40",1003,190,1.4,65,0,0,0,1,0,0,161.8609
"268","2016-07-24","17:40",1003,190,1.4,65,0,0,0,0,1,0,116.48
"269","2016-07-24","17:40",1003,190,1.4,65,0,0,0,0,0,1,215.18
"270","2016-07-24","17:40",1003,190,1.4,65,0,0,0,0,0,0,222.92
"271","2016-07-24","18:00",1002.2,113,0.5,72,0,1,0,0,0,0,59.97
"272","2016-07-24","18:00",1002.2,113,0.5,72,0,0,1,0,0,0,110.61
"273","2016-07-24","18:00",1002.2,113,0.5,72,0,0,0,1,0,0,121.4131
"274","2016-07-24","18:00",1002.2,113,0.5,72,0,0,0,0,1,0,158.23
"275","2016-07-24","18:00",1002.2,113,0.5,72,0,0,0,0,0,1,192.0038
"276","2016-07-24","18:00",1002.2,113,0.5,72,0,0,0,0,0,0,NA
"277","2016-07-24","18:20",1002.2,113,0.5,72,0,1,0,0,0,0,62.1999999999999
"278","2016-07-24","18:20",1002.2,113,0.5,72,0,0,1,0,0,0,120.31
"279","2016-07-24","18:20",1002.2,113,0.5,72,0,0,0,1,0,0,133.65
"280","2016-07-24","18:20",1002.2,113,0.5,72,0,0,0,0,1,0,173.17
"281","2016-07-24","18:20",1002.2,113,0.5,72,0,0,0,0,0,1,105.79
"282","2016-07-24","18:20",1002.2,113,0.5,72,0,0,0,0,0,0,265.39
"283","2016-07-24","18:40",1002.2,113,0.5,72,0,1,0,0,0,0,64.8500000000001
"284","2016-07-24","18:40",1002.2,113,0.5,72,0,0,1,0,0,0,106.61
"285","2016-07-24","18:40",1002.2,113,0.5,72,0,0,0,1,0,0,74.5900000000001
"286","2016-07-24","18:40",1002.2,113,0.5,72,0,0,0,0,1,0,95.9599999999999
"287","2016-07-24","18:40",1002.2,113,0.5,72,0,0,0,0,0,1,171.7053
"288","2016-07-24","18:40",1002.2,113,0.5,72,0,0,0,0,0,0,208.8974
"289","2016-07-30","06:00",1002.1,50,4,47,0,1,0,0,0,0,18.7
"290","2016-07-30","06:00",1002.1,50,4,47,0,0,1,0,0,0,86.2898000000001
"291","2016-07-30","06:00",1002.1,50,4,47,0,0,0,1,0,0,107.97
"292","2016-07-30","06:00",1002.1,50,4,47,0,0,0,0,1,0,125.14
"293","2016-07-30","06:00",1002.1,50,4,47,0,0,0,0,0,1,135.4295
"294","2016-07-30","06:00",1002.1,50,4,47,0,0,0,0,0,0,NA
"295","2016-07-30","06:20",1002.1,50,4,47,0,1,0,0,0,0,47.46
"296","2016-07-30","06:20",1002.1,50,4,47,0,0,1,0,0,0,92.2756
"297","2016-07-30","06:20",1002.1,50,4,47,0,0,0,1,0,0,NA
"298","2016-07-30","06:20",1002.1,50,4,47,0,0,0,0,1,0,114.5611
"299","2016-07-30","06:20",1002.1,50,4,47,0,0,0,0,0,1,125.9
"300","2016-07-30","06:20",1002.1,50,4,47,0,0,0,0,0,0,NA
"301","2016-07-30","06:40",1002.1,50,4,47,0,1,0,0,0,0,74.7600000000002
"302","2016-07-30","06:40",1002.1,50,4,47,0,0,1,0,0,0,80.2600000000002
"303","2016-07-30","06:40",1002.1,50,4,47,0,0,0,1,0,0,185.96
"304","2016-07-30","06:40",1002.1,50,4,47,0,0,0,0,1,0,84.0639
"305","2016-07-30","06:40",1002.1,50,4,47,0,0,0,0,0,1,157.181
"306","2016-07-30","06:40",1002.1,50,4,47,0,0,0,0,0,0,NA
"307","2016-07-30","07:00",1002.1,50,4,47,0,1,0,0,0,0,55.2279
"308","2016-07-30","07:00",1002.1,50,4,47,0,0,1,0,0,0,82.0500000000001
"309","2016-07-30","07:00",1002.1,50,4,47,0,0,0,1,0,0,126.5551
"310","2016-07-30","07:00",1002.1,50,4,47,0,0,0,0,1,0,101.686
"311","2016-07-30","07:00",1002.1,50,4,47,0,0,0,0,0,1,150.4961
"312","2016-07-30","07:00",1002.1,50,4,47,0,0,0,0,0,0,151.0749
"313","2016-07-30","07:20",1002.1,50,4,47,0,1,0,0,0,0,55.5
"314","2016-07-30","07:20",1002.1,50,4,47,0,0,1,0,0,0,71.9799999999998
"315","2016-07-30","07:20",1002.1,50,4,47,0,0,0,1,0,0,112.3166
"316","2016-07-30","07:20",1002.1,50,4,47,0,0,0,0,1,0,80.5500000000001
"317","2016-07-30","07:20",1002.1,50,4,47,0,0,0,0,0,1,150.8335
"318","2016-07-30","07:20",1002.1,50,4,47,0,0,0,0,0,0,NA
"319","2016-07-30","07:40",1002.1,50,4,47,0,1,0,0,0,0,53.8000000000001
"320","2016-07-30","07:40",1002.1,50,4,47,0,0,1,0,0,0,85.75
"321","2016-07-30","07:40",1002.1,50,4,47,0,0,0,1,0,0,103.6874
